xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003017,2003-01-17,h19v12,2020090102400,1,4634
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003033,2003-02-02,h19v12,2020090113028,1,4303
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003049,2003-02-18,h19v12,2020090122217,1,4981
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003065,2003-03-06,h19v12,2020090130343,1,4210
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003081,2003-03-22,h19v12,2020090134717,1,6937
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003097,2003-04-07,h19v12,2020090143559,1,7306
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003113,2003-04-23,h19v12,2020092141543,1,7233
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003129,2003-05-09,h19v12,2020093141540,1,7933
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003145,2003-05-25,h19v12,2020094135416,1,7654
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003161,2003-06-10,h19v12,2020095235203,1,7736
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003177,2003-06-26,h19v12,2020096224125,1,7443
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003193,2003-07-12,h19v12,2020097163610,1,7556
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003209,2003-07-28,h19v12,2020106071652,1,7965
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003225,2003-08-13,h19v12,2020113160750,1,7210
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003241,2003-08-29,h19v12,2020108173050,1,7099
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003257,2003-09-14,h19v12,2020109081645,1,7154
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003273,2003-09-30,h19v12,2020109221555,1,6870
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003289,2003-10-16,h19v12,2020111120011,1,6021
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003305,2003-11-01,h19v12,2020112144515,1,4787
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003321,2003-11-17,h19v12,2020113143810,1,4694
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003337,2003-12-03,h19v12,2020114094528,1,4635
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2003353,2003-12-19,h19v12,2020115145140,1,4368
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004001,2004-01-01,h19v12,2020118234425,1,4791
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004017,2004-01-17,h19v12,2020119104117,1,4799
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004033,2004-02-02,h19v12,2020119220847,1,4987
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004049,2004-02-18,h19v12,2020120055932,1,4663
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004065,2004-03-05,h19v12,2020121005304,1,5132
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004081,2004-03-21,h19v12,2020122020538,1,5337
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004097,2004-04-06,h19v12,2020123034845,1,6626
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004113,2004-04-22,h19v12,2020124070718,1,6873
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004129,2004-05-08,h19v12,2020124195029,1,7071
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004145,2004-05-24,h19v12,2020125073819,1,6545
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004161,2004-06-09,h19v12,2020174195807,1,6976
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004177,2004-06-25,h19v12,2020196083408,1,6745
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004193,2004-07-11,h19v12,2020196084251,1,6608
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004209,2004-07-27,h19v12,2020196085515,1,6651
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004225,2004-08-12,h19v12,2020199021146,1,6527
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004241,2004-08-28,h19v12,2020205153920,1,5924
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004257,2004-09-13,h19v12,2020206130307,1,6076
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004273,2004-09-29,h19v12,2020206215412,1,5644
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004289,2004-10-15,h19v12,2020206233151,1,5083
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004305,2004-10-31,h19v12,2020209141458,1,5472
